"Video asset ID","Universal video ID","Page ID","Page name",Title,"Duration (sec)","Publish time","Custom labels","Data comment",Date,Impressions,Reach,"3-second video views","1-minute video views","Seconds viewed","Average Seconds viewed","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","Reactions, Comments and Shares",Reactions,Comments,Shares,"1-minute video views from Recommendations","1-minute video views from Followers","1-minute video views from Shares","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Followers","Seconds viewed from Shares","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Estimated earnings (USD)","Ad CPM (USD)","Ad impressions"
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/24/2025,2,2,1,0,5.812,2.906,1,0,0,1,0,0,0,0,,,,,5.812,,,,2.906,0,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/25/2025,0,0,0,0,5.311,1.327,0,0,0,0,0,0,0,0,,,,,2.235,,3.076,,1.1175,1.538,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/26/2025,0,0,2,0,32.397,10.799,2,0,0,2,0,0,0,0,,,,,32.097,0.3,,,16.0485,0,0.3,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/27/2025,1,1,0,0,2.173,1.086,0,0,0,0,0,0,0,0,,,,,2.173,,,,1.0865,0,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/28/2025,3,3,2,0,14.651,3.662,2,0,0,2,0,0,0,0,,,,,5.3,8.425,0.926,,5.3,0.926,4.2125,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/29/2025,4,4,1,0,7.895,1.315,1,0,0,1,0,0,0,0,,,,,2.652,,5.243,,1.326,1.31075,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/30/2025,0,0,0,0,3.416,1.708,0,0,0,0,0,0,0,0,,,,,2.816,0.6,,,2.816,0,0.6,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,01/31/2025,1,1,1,0,10.811,1.544,1,0,0,1,0,0,0,0,,,,,4.187,5.626,0.998,,1.3956666666667,0.998,1.8753333333333,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/01/2025,0,0,0,0,5.381,1.793,0,0,0,0,0,0,0,0,,,,,4.383,,0.998,,2.1915,0.998,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/02/2025,2,2,0,0,6.116,1.529,0,0,0,0,0,0,0,0,,,,,1.297,2.068,2.751,,1.297,1.3755,2.068,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/03/2025,3,3,3,0,43.581,14.527,3,0,0,3,0,0,0,0,,,,,43.581,,,,14.527,0,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/04/2025,0,0,1,0,8.563,2.854,1,0,0,1,0,0,0,0,,,,,7.713,0.452,0.398,,7.713,0.398,0.452,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/05/2025,3,3,3,0,68.61,13.722,3,0,0,3,0,0,0,0,,,,,10.884,38.968,18.758,,5.442,18.758,19.484,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/06/2025,0,0,0,0,3.85,3.85,0,0,0,0,0,0,0,0,,,,,3.85,,,,3.85,0,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/07/2025,1,1,1,0,5.993,1.997,1,0,0,1,0,0,0,0,,,,,,0.919,5.074,,0,2.537,0.919,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/08/2025,1,1,0,0,9.503,1.055,0,0,0,0,0,0,0,0,,,,,6.479,1.679,1.345,,1.0798333333333,0.6725,1.679,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/09/2025,2,2,0,0,2.8,2.8,0,0,0,0,0,0,0,0,,,,,,,2.8,,0,2.8,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/10/2025,2,2,0,0,4.444,1.481,0,0,0,0,0,0,0,0,,,,,2.389,2.055,,,2.389,0,1.0275,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/11/2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/12/2025,0,0,0,0,8.396,1.399,0,0,0,0,0,0,0,0,,,,,5.422,,2.974,,1.0844,2.974,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/13/2025,1,1,2,0,14.54,1.817,2,0,0,2,0,0,0,0,,,,,7.523,,7.017,,1.88075,1.75425,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/14/2025,1,1,1,0,6.655,2.218,1,0,0,1,0,0,0,0,,,,,6.16,,0.495,,3.08,0.495,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/15/2025,0,0,0,0,2.06,1.03,0,0,0,0,0,0,0,0,,,,,,1.2,0.86,,0,0.86,1.2,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/16/2025,0,0,0,0,2.254,1.127,0,0,0,0,0,0,0,0,,,,,2.254,,,,1.127,0,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/17/2025,0,0,0,0,0.379,0.189,0,0,0,0,0,0,0,0,,,,,0.085,0.294,,,0.085,0,0.294,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/18/2025,0,0,1,0,4.426,2.213,1,0,0,1,0,0,0,0,,,,,3.03,,1.396,,3.03,1.396,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/19/2025,0,0,1,0,3.91,1.955,1,0,0,1,0,0,0,0,,,,,3.151,0.759,,,3.151,0,0.759,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/20/2025,0,0,0,0,3.026,0.756,0,0,0,0,0,0,0,0,,,,,1.909,,1.117,,0.63633333333333,1.117,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/21/2025,0,0,1,0,20.498,2.562,1,0,0,1,0,0,0,0,,,,,15.182,2.722,2.594,,3.0364,2.594,1.361,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/22/2025,2,2,1,0,8.628,1.438,1,0,0,1,0,0,0,0,,,,,6.405,1.118,1.105,,1.60125,1.105,1.118,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/23/2025,0,0,0,0,4.701,1.567,0,0,0,0,0,0,0,0,,,,,3.705,0.996,,,1.8525,0,0.996,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/24/2025,1,1,0,0,7.857,1.571,0,0,0,0,0,0,0,0,,,,,7.857,,,,1.5714,0,0,0,0,0,0
939817298159393,,423008958154572,"Bidhaan Health & Beauty",,39,"07/27/2024 23:51",,,02/25/2025,0,0,0,0,1.822,0.911,0,0,0,0,0,0,0,0,,,,,,0.724,1.098,,0,1.098,0.724,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,11/26/2024,2,2,1,0,29.764,14.882,1,0,0,1,0,0,0,0,,,,,29.764,,,,14.882,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,11/27/2024,1,1,0,0,0.754,0.754,0,0,0,0,0,0,0,0,,,,,,0.754,,,0,0,0.754,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,11/28/2024,4,4,1,0,8.603,2.15,1,0,0,1,0,0,0,0,,,,,1.86,6.743,,,0.93,0,3.3715,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,11/29/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,11/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/01/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/02/2024,2,1,0,0,1.762,1.762,0,0,0,0,0,0,0,0,,,,,,1.762,,,0,0,1.762,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/03/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/04/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/05/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/06/2024,2,2,1,0,65.608,21.869,1,0,0,1,0,0,0,0,,,,,,65.608,,,0,0,21.869333333333,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/07/2024,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/08/2024,5,5,1,0,10.077,2.015,1,0,0,1,0,0,0,0,,,,,2.609,7.468,,,1.3045,0,2.4893333333333,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/09/2024,5,5,2,0,55.295,13.823,2,0,0,2,1,1,0,0,,,,,55.295,,,,13.82375,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/10/2024,3,3,1,0,4.633,1.544,1,0,0,1,0,0,0,0,,,,,1.557,3.076,,,0.7785,0,3.076,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/11/2024,2,2,0,0,1.532,0.766,0,0,0,0,0,0,0,0,,,,,1.532,,,,0.766,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/12/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/13/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/14/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/15/2024,7,7,2,0,16.906,2.817,2,0,0,2,0,0,0,0,,,,,1.481,15.425,,,1.481,0,3.085,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/16/2024,7,7,3,0,35.549,5.924,3,0,0,3,0,0,0,0,,,,,26.658,8.891,,,8.886,0,2.9636666666667,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/17/2024,5,5,2,0,12.937,3.234,2,0,0,2,0,0,0,0,,,,,3.928,9.009,,,1.964,0,4.5045,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/18/2024,2,2,0,0,1.563,1.563,0,0,0,0,0,0,0,0,,,,,,1.563,,,0,0,1.563,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/19/2024,1,1,1,0,3.82,3.82,1,0,0,1,0,0,0,0,,,,,,3.82,,,0,0,3.82,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/20/2024,1,1,0,0,0.137,0.137,0,0,0,0,0,0,0,0,,,,,,0.137,,,0,0,0.137,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/21/2024,1,1,3,0,22.337,7.445,3,0,0,3,0,0,0,0,,,,,7.855,14.482,,,7.855,0,7.241,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/22/2024,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/24/2024,1,1,0,0,0.574,0.574,0,0,0,0,0,0,0,0,,,,,,0.574,,,0,0,0.574,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/25/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/26/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/28/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/29/2024,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/30/2024,1,1,0,0,0.474,0.474,0,0,0,0,0,0,0,0,,,,,,0.474,,,0,0,0.474,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,12/31/2024,1,1,1,0,5.277,5.277,1,0,0,1,0,0,0,0,,,,,,5.277,,,0,0,5.277,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/01/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/02/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/03/2025,2,2,0,0,2.452,1.226,0,0,0,0,0,0,0,0,,,,,1.533,0.919,,,1.533,0,0.919,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/05/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/08/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/09/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/10/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/11/2025,2,2,0,0,4.34,2.17,0,0,0,0,0,0,0,0,,,,,1.421,2.919,,,1.421,0,2.919,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/12/2025,1,1,0,0,0.775,0.775,0,0,0,0,0,0,0,0,,,,,0.775,,,,0.775,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/13/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/14/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/15/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/16/2025,2,2,0,0,3.016,1.508,0,0,0,0,0,0,0,0,,,,,3.016,,,,1.508,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/17/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/18/2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/19/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/20/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/21/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/22/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/23/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/24/2025,1,1,0,0,1.043,1.043,0,0,0,0,0,0,0,0,,,,,1.043,,,,1.043,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/26/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/27/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/28/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/29/2025,2,2,1,0,13.35,6.675,1,0,0,1,0,0,0,0,,,,,13.35,,,,6.675,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/30/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,01/31/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/01/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/02/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/03/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/04/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/05/2025,1,1,0,0,0.876,0.876,0,0,0,0,0,0,0,0,,,,,0.876,,,,0.876,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/06/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/07/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/08/2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/09/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/10/2025,1,1,0,0,1.146,1.146,0,0,0,0,0,0,0,0,,,,,,1.146,,,0,0,1.146,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/11/2025,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/12/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/13/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/14/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/15/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/16/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/17/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/18/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/19/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/20/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/21/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/22/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/23/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/24/2025,1,1,0,0,2.088,2.088,0,0,0,0,0,0,0,0,,,,,2.088,,,,2.088,0,0,0,0,0,0
462406632931074,,423008958154572,"Bidhaan Health & Beauty",,21,"05/21/2024 08:36",,,02/25/2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,0,0,0,0,0,0,0
