"Post ID","Page ID","Page name",Title,Description,"Duration (sec)","Publish time","Caption type",Permalink,"Is crosspost","Is share","Post type",Languages,"Custom labels","Funded content status","Data comment",Date,"3-second video views","1-minute video views","3-Second viewers","1-minute viewers","3-second video views from Boosted posts","3-second video views from Organic posts","1-minute video views from Recommendations","1-minute video views from Shares","1-minute video views from Followers","1-minute video views from Boosted posts","Seconds viewed from Recommendations","Seconds viewed from Shares","Seconds viewed from Followers","Seconds viewed from Boosted posts","Average Seconds viewed from Recommendations","Average Seconds viewed from Shares","Average Seconds viewed from Followers","Average Seconds viewed from Boosted posts","Reactions, Comments and Shares",Reactions,Comments,Shares,"Seconds viewed","Average Seconds viewed","Estimated earnings (USD)","Ad impressions","Ad CPM (USD)"
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/11/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/12/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/13/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/14/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/15/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/16/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/17/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/18/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/19/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/20/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/21/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/22/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/23/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/24/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/25/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/26/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/27/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/28/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/29/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,04/30/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/01/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/02/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/03/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/04/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/05/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/06/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/07/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/08/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/09/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/10/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/11/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
988068409990626,100063624278058,"Bidhaan Health & Beauty","Hambalyo 1da Luulyo, maalinta Xorriyadda & Midnimada JFS. Allow ka dhig Jamhuuriyadda mid is raacda, midowda isu uur noqota.

""maantay curatoo mataanaysee aan maalno hasheenna Maandeeq.”",,0,"06/30/2024 12:50",N/A,https://www.facebook.com/bidhaanbeauty/posts/pfbid0c3Uwg4Eq8igw7pvj5SWoT1HPCrq53JqeWCGVX7CStpBdqHzqVRA4tDuUzabpUKJzl,0,0,Photos,,,,,05/12/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,
