page_id,page_name,publish_time,duration_sec,caption_type,post_type,languages,funded_content_status,impressions,reach,video_views_3sec,video_views_1min,seconds_viewed,avg_seconds_viewed,viewers_3sec,viewers_1min,video_views_3sec_boosted,video_views_1min_boosted,video_views_3sec_organic,seconds_viewed_boosted,avg_seconds_viewed_boosted,reactions,comments,shares,seconds_viewed_recommendations,seconds_viewed_followers,seconds_viewed_shares,avg_seconds_viewed_recommendations,avg_seconds_viewed_shares,avg_seconds_viewed_followers,video_views_1min_recommendations,video_views_1min_followers,video_views_1min_shares,estimated_earnings_usd,ad_cpm_usd,ad_impressions,engagement_rate,view_completion_ratio,impressions_per_sec,lag_impressions,rolling_impressions,pct_change_impressions,is_crosspost,is_share,published_date,published_time,day_of_week,month,year,is_weekend,hour,time_of_day,week_of_year,quarter,time_since_last_publish_hr,views_impressions_ratio
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,3.0,3.0,1,1,92.185,30.728,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,92.025,0.16,0.0,46.0125,0.0,0.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.028846153846153848,3.0,5.714285714285714,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.3333333333333333
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,24.428571428571427,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1428571428571428,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,1,1,104.832,104.832,1,1,0,0.0,1,0.0,0.0,0.0,0.0,0.0,104.832,0.0,0.0,104.832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.009615384615384616,7.0,4.0,-0.8571428571428572,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,1.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.428571428571429,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.857142857142857,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
423008958154572,Bidhaan Health & Beauty,2021-05-27 15:11:00+03:00,104,0.0,0,0.0,0.0,1.0,1.0,1,0,12.643,12.643,1,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,12.643,0.0,0.0,12.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009615384615384616,1.0,1.0,0.0,0.0,0.0,2021-05-27,15:11:00,Thursday,5,2021,True,15,Afternoon,21,2,0.0,0.0
